$---------------------------------------------------------------
$ Program : OFSolv 1.0.3
$
$ Design 1: Blank Thickness ........ D   [mm]
$ Design 2: Blankholder Pressure ... p   [N/mm*2]
$ Design 3: Friction Coefficient ... Fr  [/]
$ Design 4: Drawbead Forces ........ db  [N/mm]
$ Design 5: Yield Strength ......... Rp  [N/mm*2]
$
$ Target 1: Thinning ............... dD  [%]
$ Target 2: Thickening ............. dT  [%]
$ Target 3: Feasibility ............ Li  [%] .... Li = [L1 - L7]
$ Target 4: SpringBack ............. SB  [mm]
$ Target 5: ComputationTime ........ CPU [HH:MM:SS]
$
$ Part Type: A,B: in-plane Dimensions, L: Length, h: Depth (Punch Stroke) 
$    0 - Test : ............................... Stripe, Cups
$    1 - Flat : A/B <= 3.0 and h/A <= 0.2 ..... Roof, Doors, Fender
$    2 - Beam : L/B >  3.0 and h/B >  0.3 ..... Pilar, Tunnel, Beams
$    3 - Deep : A/B <= 3.0 and h/B >  0.2 ..... Wheelhouse, Tank
$
$ Row Format:
$ Nr , Rp  , D  ,  p , Fr , db,  dD , dT , L1 , L2 , L3 , L4 , L5 , L6 , L7 , SB ,  CPU   ,
 487,170.0,0.60, 2.5,0.12,200,-67.5, 0.3, 2.2, 4.4,11.8,81.2, 0.0, 0.0, 0.2, 4.6,00:43:48,
 488,170.0,0.60, 2.5,0.12,400,-72.4, 0.3, 2.6, 4.1, 9.0,83.9, 0.0, 0.1, 0.3, 4.7,00:47:04,
 489,170.0,0.60, 2.5,0.12,800,-76.0, 0.3, 3.0, 4.6, 5.6,86.4, 0.0, 0.1, 0.3, 4.8,00:50:21,
 490,170.0,0.60, 5.0,0.06,200,-74.7, 0.1, 2.2, 2.5,13.9,81.2, 0.0, 0.0, 0.2, 3.0,01:02:49,
 491,170.0,0.60, 5.0,0.06,400,-72.7, 0.2, 2.4, 3.1,10.5,83.8, 0.0, 0.0, 0.2, 3.8,00:44:38,
 492,170.0,0.60, 5.0,0.06,800,-74.3, 0.2, 3.0, 3.5, 6.6,86.6, 0.0, 0.1, 0.3, 4.5,00:52:42,
 493,170.0,0.60, 5.0,0.12,200,-76.8, 0.0, 0.5, 0.0, 5.8,93.3, 0.0, 0.1, 0.3, 3.0,00:49:37,
 494,170.0,0.60, 5.0,0.12,400,-75.6, 0.0, 0.8, 0.4, 5.8,92.6, 0.0, 0.1, 0.3, 3.4,00:47:45,
 495,170.0,0.60, 5.0,0.12,800,-71.9, 0.5, 3.1, 7.0, 4.5,85.0, 0.0, 0.1, 0.3, 5.3,00:48:51,
 496,170.0,0.60,10.0,0.06,200,-75.1, 0.0, 0.0, 0.0, 3.7,95.9, 0.0, 0.1, 0.3, 2.5,00:45:46,
 497,170.0,0.60,10.0,0.06,400,-80.2, 0.0, 0.2, 0.0, 3.4,96.0, 0.0, 0.1, 0.3, 3.1,00:46:22,
 498,170.0,0.60,10.0,0.06,800,-81.4, 0.0, 1.0, 0.0, 3.8,94.8, 0.0, 0.1, 0.3, 3.5,00:57:54,
 499,170.0,0.60,10.0,0.12,200,-77.4, 0.0, 0.0, 0.0, 0.9,98.7, 0.0, 0.1, 0.3, 3.1,00:51:39,
 500,170.0,0.60,10.0,0.12,400,-79.7, 0.0, 0.0, 0.0, 1.1,98.5, 0.0, 0.1, 0.3, 3.3,00:49:26,
 501,170.0,0.60,10.0,0.12,800,-79.6, 0.0, 0.0, 0.0, 1.4,98.2, 0.0, 0.1, 0.3, 3.6,00:46:16,
$
$----- D = 0.70 mm -------------
 502,170.0,0.70, 2.5,0.06,200,-59.5, 0.3, 2.3, 8.5,15.3,73.7, 0.0, 0.0, 0.2, 3.3,00:34:28,
 503,170.0,0.70, 2.5,0.06,400,-63.4, 0.3, 2.6, 7.3,11.5,78.4, 0.0, 0.0, 0.2, 4.0,00:36:39,
 504,170.0,0.70, 2.5,0.06,800,-69.7, 0.2, 3.0, 7.5, 5.4,83.9, 0.0, 0.0, 0.2, 4.6,00:51:04,
 505,170.0,0.70, 2.5,0.12,200,-70.8, 0.1, 2.3, 3.8,13.4,80.3, 0.0, 0.0, 0.2, 4.2,00:39:21,
 506,170.0,0.70, 2.5,0.12,400,-73.5, 0.2, 2.5, 4.1,10.0,83.1, 0.0, 0.0, 0.3, 4.1,00:39:49,
 507,170.0,0.70, 2.5,0.12,800,-76.3, 0.2, 2.8, 4.8, 5.9,85.1, 0.0, 0.1, 0.3, 4.8,01:02:17,
 508,170.0,0.70, 5.0,0.06,200,-57.5, 0.7, 2.2, 9.4,15.6,72.7, 0.0, 0.0, 0.1, 3.5,00:33:11,
 509,170.0,0.70, 5.0,0.06,400,-78.7, 0.0, 0.0, 0.0, 0.9,98.7, 0.0, 0.1, 0.3, 2.8,00:43:55,
 510,170.0,0.70, 5.0,0.06,800,-60.5, 1.4, 0.0, 0.1, 0.1,99.4, 0.0, 0.2, 0.2,10.3,00:27:42,
 511,170.0,0.70, 5.0,0.12,200,-79.0, 0.0, 0.0, 0.0, 5.0,94.6, 0.0, 0.1, 0.3, 2.8,00:47:58,
 512,170.0,0.70, 5.0,0.12,400,-76.3, 0.0, 0.7, 0.1, 7.6,91.2, 0.0, 0.1, 0.3, 3.4,00:51:18,
 513,170.0,0.70, 5.0,0.12,800,-71.9, 0.0, 0.0, 0.0, 0.0,99.5, 0.0, 0.2, 0.3, 8.2,00:24:00,
 514,170.0,0.70,10.0,0.06,200,-76.8, 0.0, 0.0, 0.0, 3.1,96.5, 0.0, 0.1, 0.3, 1.9,00:42:25,
 515,170.0,0.70,10.0,0.06,400,-75.4, 0.0, 0.0, 0.0, 2.8,96.8, 0.0, 0.1, 0.3, 2.6,00:45:53,
 516,170.0,0.70,10.0,0.06,800,-77.9, 0.0, 0.3, 0.0, 3.5,95.8, 0.0, 0.1, 0.3, 3.4,00:49:54,
 517,170.0,0.70,10.0,0.12,200,-79.2, 0.0, 0.0, 0.0, 0.3,99.3, 0.0, 0.1, 0.3, 3.1,00:39:48,
 518,170.0,0.70,10.0,0.12,400,-77.0, 0.0, 0.0, 0.0, 0.5,99.1, 0.0, 0.1, 0.3, 3.1,01:01:19,
 519,170.0,0.70,10.0,0.12,800,-67.0, 0.0, 0.0, 0.0, 0.0,99.5, 0.0, 0.2, 0.3,12.3,00:50:02,
$
$----- D = 0.80 mm -------------
 520,170.0,0.80, 2.5,0.06,200,-63.2, 0.6, 2.0, 8.2,15.7,73.9, 0.0, 0.0, 0.2, 3.4,00:34:11,
 521,170.0,0.80, 2.5,0.06,400,-65.8, 0.1, 2.3, 6.4,12.6,78.5, 0.0, 0.0, 0.2, 3.5,00:38:17,
 522,170.0,0.80, 2.5,0.06,800,-71.3, 0.1, 2.9, 6.8, 6.0,84.0, 0.0, 0.0, 0.3, 4.1,00:38:52,
 523,170.0,0.80, 2.5,0.12,200,-69.2, 0.0, 1.0, 2.4,16.3,80.0, 0.0, 0.0, 0.3, 3.1,00:41:15,
 524,170.0,0.80, 2.5,0.12,400,-72.7, 0.0, 1.7, 3.3,11.3,83.3, 0.0, 0.1, 0.3, 4.1,00:42:59,
 525,170.0,0.80, 2.5,0.12,800,-84.4, 0.0, 2.4, 4.6, 6.6,86.0, 0.0, 0.1, 0.3, 4.6,00:49:27,
 526,170.0,0.80, 5.0,0.06,200,-69.7, 0.0, 0.5, 0.0,18.4,80.9, 0.0, 0.0, 0.2, 2.2,00:40:39,
 527,170.0,0.80, 5.0,0.06,400,-71.8, 0.0, 0.7, 0.0,15.1,83.9, 0.0, 0.0, 0.3, 2.9,00:40:19,
 528,170.0,0.80, 5.0,0.06,800,-68.2, 0.3, 2.8, 8.1, 6.5,82.4, 0.0, 0.0, 0.2, 4.2,00:36:28,
 529,170.0,0.80, 5.0,0.12,200,-72.8, 0.0, 0.0, 0.0, 5.1,94.5, 0.0, 0.1, 0.3, 2.7,00:42:01,
 530,170.0,0.80, 5.0,0.12,400,-76.2, 0.0, 0.0, 0.0, 5.1,94.5, 0.0, 0.1, 0.3, 2.8,00:44:02,
 531,170.0,0.80, 5.0,0.12,800,-76.0, 0.0, 0.4, 0.0, 6.2,92.9, 0.0, 0.1, 0.4, 3.6,00:43:10,
 532,170.0,0.80,10.0,0.06,200,-74.4, 0.0, 0.0, 0.0, 3.7,95.9, 0.0, 0.1, 0.3, 1.9,00:43:57,
 533,170.0,0.80,10.0,0.06,400,-75.4, 0.0, 0.0, 0.0, 3.3,96.3, 0.0, 0.1, 0.3, 2.3,00:40:31,
 534,170.0,0.80,10.0,0.06,800,-79.1, 0.0, 0.0, 0.0, 3.8,95.7, 0.0, 0.1, 0.4, 2.9,00:40:54,
 535,170.0,0.80,10.0,0.12,200,-80.3, 0.0, 0.0, 0.0, 0.2,99.4, 0.0, 0.1, 0.3, 2.8,00:51:09,
 536,170.0,0.80,10.0,0.12,400,-76.9, 0.0, 0.0, 0.0, 0.2,99.3, 0.0, 0.1, 0.4, 3.0,00:56:16,
 537,170.0,0.80,10.0,0.12,800,-76.7, 0.0, 0.0, 0.0, 0.3,99.2, 0.0, 0.1, 0.4, 3.6,00:40:28,
$---------------------------------------------------------------
$---- Part: Tank Cap Insert    Simulation: Tankdeckeleinsatz----
$---- Type: 3, A/B = 1.4, h/B = 0.55,  Complexity: 34 %     ----
$---- CPUs: 2Quad CPU 9400 @ 2.66GHz (drawing)              ----
$---------------------------------------------------------------
$---- D  = 0.70, 0.80, 0.90 [mm]
$---- p  = 1.00, 1.50, 2.00 [N/mm*2]
$---- Fr = 0.06, 0.10       [/]
$---- db =   0 [N/mm]                  
$---- Rp = 158 [N/mm*2] (NUMI_IF: 206000,0.30,158.0,27.0,297.0,1.82)
$---- Rp = 185 [N/mm*2] (H180Y:   210000,0.30,185.0,22.0,367.0,1.83)
$---------------------------------------------------------------
$
$ Rp=158 [N/mm*2] -------------
 538,158.0,0.70, 1.0,0.06,  0,-66.0, 9.0, 0.0, 5.7,11.7,76.5, 0.5, 4.3, 1.3, 0.7,08:08:04,
 539,158.0,0.70, 1.5,0.06,  0,-70.5,10.5, 0.0, 4.6, 9.7,78.3, 0.6, 4.9, 1.9, 0.7,09:06:13,
 540,158.0,0.70, 2.0,0.06,  0,-77.5, 8.1, 0.0, 3.9, 8.8,78.5, 0.7, 5.1, 3.0, 0.7,04:58:56,
 541,158.0,0.70, 1.0,0.10,  0,-87.6,10.0, 0.0, 4.5, 8.3,77.5, 0.8, 2.4, 6.5, 0.9,04:17:23,
 542,158.0,0.70, 1.5,0.10,  0,-84.5, 6.2, 0.0, 2.9, 7.9,77.4, 0.9, 2.3, 8.6, 0.9,03:05:33,
 543,158.0,0.70, 2.0,0.10,  0,-86.8, 2.1, 0.0, 1.7, 7.9,76.6, 1.2, 2.5,10.1, 1.1,03:25:54,
 544,158.0,0.80, 1.0,0.06,  0,-70.1, 9.8, 0.0, 5.4,10.4,77.3, 0.5, 4.5, 1.9, 0.8,08:05:14,
 545,158.0,0.80, 1.5,0.06,  0,-73.7, 7.7, 0.0, 4.6, 8.4,78.7, 0.7, 5.1, 2.5, 0.8,07:35:56,
 546,158.0,0.80, 2.0,0.06,  0,-76.1, 8.7, 0.0, 3.8, 8.1,78.5, 0.9, 5.3, 3.4, 0.9,09:32:34
 547,158.0,0.80, 1.0,0.10,  0,-85.8, 9.3, 0.0, 4.3, 7.6,78.0, 0.9, 2.0, 7.2, 1.1,06:12:17,
 548,158.0,0.80, 1.5,0.10,  0,-88.4, 6.9, 0.0, 3.1, 7.2,77.5, 1.0, 2.0, 9.2, 0.9,04:57:33,
 549,158.0,0.80, 2.0,0.10,  0,-85.7, 3.8, 0.0, 2.0, 7.1,77.1, 1.3, 2.8, 9.7, 1.0,04:09:34,
 550,158.0,0.90, 1.0,0.06,  0,-76.6,10.4, 0.0, 5.3, 9.2,77.1, 0.8, 4.7, 2.9, 0.9,09:14:20,
 551,158.0,0.90, 1.5,0.06,  0,-83.4, 8.7, 0.0, 4.3, 8.0,78.2, 0.8, 4.5, 4.2, 1.1,09:33:24,
 552,158.0,0.90, 2.0,0.06,  0,-79.6, 7.7, 0.0, 3.7, 7.3,78.5, 1.0, 4.6, 4.9, 1.0,07:11:48,
 553,158.0,0.90, 1.0,0.10,  0,-92.3, 8.1, 0.0, 4.1, 7.1,77.6, 1.0, 2.1, 8.1, 1.0,04:53:05,
 554,158.0,0.90, 1.5,0.10,  0,-89.6, 8.1, 0.0, 3.0, 6.8,77.1, 1.1, 2.2, 9.8, 1.1,04:19:28,
 555,158.0,0.90, 2.0,0.10,  0,-89.7, 5.5, 0.0, 2.1, 6.9,77.1, 1.2, 2.3,10.4, 1.1,04:25:36,
$
$ Rp=185 [N/mm*2] -------------
 556,185.0,0.70, 1.0,0.06,  0,-79.9, 8.5, 0.0, 6.0,25.8,62.2, 0.4, 3.4, 2.2, 0.9,08:38:53,
 557,185.0,0.70, 1.5,0.06,  0,-79.7, 9.6, 0.0, 5.0,22.7,65.4, 0.7, 3.3, 2.9, 1.0,07:08:00,
 558,185.0,0.70, 2.0,0.06,  0,-86.8, 8.8, 0.0, 4.2,20.3,67.0, 0.7, 3.4, 4.4, 1.0,06:14:37,
 559,185.0,0.70, 1.0,0.10,  0,-92.2, 6.9, 0.0, 4.6,19.7,65.8, 0.6, 1.3, 8.0, 1.0,03:42:42,
 560,185.0,0.70, 1.5,0.10,  0,-89.2, 6.2, 0.0, 3.5,17.5,66.8, 0.9, 1.7, 9.6, 1.2,03:43:18,
 561,185.0,0.70, 2.0,0.10,  0,-90.8, 4.8, 0.0, 2.3,16.7,67.5, 1.0, 1.8,10.7, 1.3,02:50:53,
 562,185.0,0.80, 1.0,0.06,  0,-84.3, 8.2, 0.0, 5.4,24.3,62.9, 0.6, 4.1, 2.7, 0.9,07:00:03,
 563,185.0,0.80, 1.5,0.06,  0,-82.4, 7.8, 0.0, 4.7,21.2,66.1, 0.8, 3.2, 4.0, 1.1,09:05:06,
 564,185.0,0.80, 2.0,0.06,  0,-83.9, 6.5, 0.0, 3.9,19.7,67.3, 0.8, 3.6, 4.7, 1.1,05:48:16,
 565,185.0,0.80, 1.0,0.10,  0,-89.0, 8.5, 0.0, 4.4,19.0,66.1, 0.7, 1.8, 8.0, 1.1,03:50:45,
 566,185.0,0.80, 1.5,0.10,  0,-90.2, 8.0, 0.0, 3.3,17.3,67.0, 0.7, 1.9, 9.8, 0.9,03:47:03,
 567,185.0,0.80, 2.0,0.10,  0,-90.8, 5.0, 0.0, 2.3,15.9,68.1, 0.9, 2.2,10.6, 1.2,04:38:22,
 568,185.0,0.90, 1.0,0.06,  0,-89.3, 9.6, 0.0, 5.1,22.6,63.9, 0.5, 3.4, 4.5, 1.0,08:33:34,
 569,185.0,0.90, 1.5,0.06,  0,-86.7, 8.6, 0.0, 4.5,20.5,65.9, 0.7, 3.9, 4.5, 1.2,06:00:05,
 570,185.0,0.90, 2.0,0.06,  0,-86.9, 7.4, 0.0, 3.9,19.1,67.3, 0.7, 3.8, 5.2, 1.2,04:54:05,
 571,185.0,0.90, 1.0,0.10,  0,-90.3, 8.4, 0.0, 4.2,18.6,65.7, 0.7, 2.1, 8.7, 1.0,03:19:58,
 572,185.0,0.90, 1.5,0.10,  0,-92.4, 6.4, 0.0, 3.2,16.2,67.7, 0.7, 2.3, 9.9, 0.9,03:52:44,
 573,185.0,0.90, 2.0,0.10,  0,-92.3, 5.5, 0.0, 2.4,15.0,68.3, 0.8, 2.6,10.9, 1.1,04:08:44,
$---------------------------------------------------------------
$---- Part: Spherical Cup      Simulation: SphericalCup     ----
$---- Type: 0, A/B = 1.0, h/B = 0.30,  Complexity: 0        ----
$---- CPUs: 2Quad CPU Q9400 @ 2.66GHz (drawing)             ----
$---------------------------------------------------------------
$---- D  = 0.60, 0.70, 0.80, 0.90, 1.00 [mm]
$---- p  = 1.00, 2.00, 3.00, 4.00, 5.00 [N/mm*2]
$---- Fr = 0.06, 0.10, 0.12             [/]
$---- db =   0 [N/mm]
$---- Rp = 180 [N/mm*2] (DC04:    200000,0.30,180.0,25.0,310.0,1.55)
$---- Rp = 263 [N/mm*2] (HX240LA: 210000,0.30,263.0,19.8,379.0,0.94)
$---- Rp = 365 [N/mm*2] (ZStE340: 210000,0.30,365.0,19.0,462.0,1.00)
$---------------------------------------------------------------
$
$ Rp=180 [N/mm*2] -------------
 574,180.0,0.60, 1.0,0.06,  0,-26.3, 7.2, 0.0,43.1,29.0,27.2, 0.0, 0.7, 0.0, 0.0,00:08:06,
 575,180.0,0.60, 1.0,0.10,  0,-26.6, 7.2, 0.0,43.2,28.0,27.2, 0.0, 1.6, 0.0, 0.0,00:10:39,
 576,180.0,0.60, 1.0,0.12,  0,-26.5, 7.0, 0.0,43.1,27.6,27.6, 0.0, 1.7, 0.0, 0.0,00:12:21,
 577,180.0,0.60, 2.0,0.06,  0,-27.8, 6.3, 0.0,42.7,28.2,25.3, 0.0, 3.8, 0.0, 0.0,00:09:28,
 578,180.0,0.60, 2.0,0.10,  0,-28.2, 5.8, 0.0,42.7,27.5,23.9, 0.0, 5.9, 0.0, 0.0,00:09:21,
 579,180.0,0.60, 2.0,0.12,  0,-28.5, 5.5, 0.0,42.6,26.9,23.3, 0.0, 7.2, 0.0, 0.0,00:09:26,
 580,180.0,0.60, 3.0,0.06,  0,-30.0, 5.6, 0.0,42.8,27.0,21.9, 0.0, 8.3, 0.0, 0.0,00:07:49,
 581,180.0,0.60, 3.0,0.10,  0,-30.8, 4.9, 0.0,42.7,25.5,20.6, 0.0,11.2, 0.0, 0.0,00:08:39,
 582,180.0,0.60, 3.0,0.12,  0,-30.5, 4.8, 0.0,42.7,25.3,20.3, 0.0,11.7, 0.0, 0.0,00:09:13,
 583,180.0,0.60, 4.0,0.06,  0,-30.6, 5.2, 0.0,42.8,26.7,21.2, 0.0, 9.3, 0.0, 0.0,00:09:23,
 584,180.0,0.60, 4.0,0.10,  0,-32.2, 4.4, 0.0,42.8,24.5,19.1, 0.0,13.6, 0.0, 0.0,00:09:16,
 585,180.0,0.60, 4.0,0.12,  0,-32.6, 3.9, 0.0,42.9,23.6,18.2, 0.0,15.3, 0.0, 0.0,00:09:34,
 586,180.0,0.60, 5.0,0.06,  0,-32.3, 4.7, 0.0,42.8,25.5,19.9, 0.0,11.8, 0.0, 0.0,00:08:47,
 587,180.0,0.60, 5.0,0.10,  0,-33.6, 3.8, 0.0,43.0,23.4,17.9, 0.0,15.7, 0.0, 0.0,00:08:01,
 588,180.0,0.60, 5.0,0.12,  0,-34.0, 3.4, 0.0,43.1,22.4,16.9, 0.0,17.6, 0.0, 0.0,00:08:43,
$
 589,180.0,0.70, 1.0,0.06,  0,-26.6, 7.7, 0.0,42.8,28.9,26.8, 0.0, 1.5, 0.0, 0.0,00:09:43,
 590,180.0,0.70, 1.0,0.10,  0,-26.7, 7.6, 0.0,42.9,28.1,27.0, 0.0, 2.0, 0.0, 0.0,00:09:42,
 591,180.0,0.70, 1.0,0.12,  0,-26.6, 7.6, 0.0,42.8,27.8,27.4, 0.0, 2.0, 0.0, 0.0,00:08:46,
 592,180.0,0.70, 2.0,0.06,  0,-27.7, 6.8, 0.0,42.3,28.6,25.8, 0.0, 3.3, 0.0, 0.0,00:09:43,
 593,180.0,0.70, 2.0,0.10,  0,-28.5, 6.5, 0.0,42.3,27.6,24.0, 0.0, 6.1, 0.0, 0.0,00:08:19,
 594,180.0,0.70, 2.0,0.12,  0,-28.7, 6.1, 0.0,42.4,26.8,23.8, 0.0, 7.0, 0.0, 0.0,00:08:12,
 595,180.0,0.70, 3.0,0.06,  0,-29.7, 6.1, 0.0,42.2,27.7,22.7, 0.0, 7.4, 0.0, 0.0,00:07:46,
 596,180.0,0.70, 3.0,0.10,  0,-30.7, 5.3, 0.0,42.4,25.9,21.2, 0.0,10.5, 0.0, 0.0,00:07:25,
 597,180.0,0.70, 3.0,0.12,  0,-30.8, 5.1, 0.0,42.4,25.3,20.5, 0.0,11.8, 0.0, 0.0,00:07:51,
 598,180.0,0.70, 4.0,0.06,  0,-31.1, 5.4, 0.0,42.3,26.6,21.4, 0.0, 9.7, 0.0, 0.0,00:09:47,
 599,180.0,0.70, 4.0,0.10,  0,-32.3, 4.7, 0.0,42.4,24.7,19.7, 0.0,13.2, 0.0, 0.0,00:09:15,
 600,180.0,0.70, 4.0,0.12,  0,-32.5, 4.4, 0.0,42.5,24.1,18.8, 0.0,14.6, 0.0, 0.0,00:08:39,
 601,180.0,0.70, 5.0,0.06,  0,-32.2, 5.1, 0.0,42.4,25.9,20.5, 0.0,11.2, 0.0, 0.0,00:08:45,
 602,180.0,0.70, 5.0,0.10,  0,-33.9, 4.1, 0.0,42.6,23.5,18.3, 0.0,15.6, 0.0, 0.0,00:09:57,
 603,180.0,0.70, 5.0,0.12,  0,-33.7, 3.9, 0.0,42.6,23.2,18.0, 0.0,16.2, 0.0, 0.0,00:08:45,
$
 604,180.0,0.80, 1.0,0.06,  0,-26.7, 8.1, 0.0,42.6,28.7,27.0, 0.0, 1.7, 0.0, 0.0,00:08:39,
 605,180.0,0.80, 1.0,0.10,  0,-26.8, 7.9, 0.0,42.4,28.3,27.1, 0.0, 2.2, 0.0, 0.0,00:08:58,
 606,180.0,0.80, 1.0,0.12,  0,-26.8, 7.7, 0.0,42.5,27.8,27.2, 0.0, 2.5, 0.0, 0.0,00:07:48,
 607,180.0,0.80, 2.0,0.06,  0,-28.1, 7.2, 0.0,42.0,28.5,25.6, 0.0, 3.9, 0.0, 0.0,00:07:50,
 608,180.0,0.80, 2.0,0.10,  0,-28.5, 6.9, 0.0,42.0,27.6,24.9, 0.0, 5.5, 0.0, 0.0,00:07:33,
 609,180.0,0.80, 2.0,0.12,  0,-28.6, 6.9, 0.0,42.0,27.2,24.4, 0.0, 6.4, 0.0, 0.0,00:08:02,
 610,180.0,0.80, 3.0,0.06,  0,-29.7, 6.1, 0.0,41.9,27.7,23.1, 0.0, 7.3, 0.0, 0.0,00:08:08,
 611,180.0,0.80, 3.0,0.10,  0,-30.2, 5.8, 0.0,41.9,26.6,22.1, 0.0, 9.4, 0.0, 0.0,00:07:52,
 612,180.0,0.80, 3.0,0.12,  0,-30.8, 5.3, 0.0,42.0,25.6,21.2, 0.0,11.2, 0.0, 0.0,00:08:23,
 613,180.0,0.80, 4.0,0.06,  0,-30.7, 5.8, 0.0,41.9,27.1,22.0, 0.0, 9.0, 0.0, 0.0,00:08:21,
 614,180.0,0.80, 4.0,0.10,  0,-32.3, 5.0, 0.0,42.2,24.9,20.0, 0.0,12.9, 0.0, 0.0,00:08:03,
 615,180.0,0.80, 4.0,0.12,  0,-32.7, 4.8, 0.0,42.2,24.1,19.2, 0.0,14.5, 0.0, 0.0,00:07:34,
 616,180.0,0.80, 5.0,0.06,  0,-32.0, 5.3, 0.0,42.0,26.1,21.1, 0.0,10.8, 0.0, 0.0,00:07:47,
 617,180.0,0.80, 5.0,0.10,  0,-33.6, 4.6, 0.0,42.3,24.0,18.8, 0.0,14.9, 0.0, 0.0,00:06:59,
 618,180.0,0.80, 5.0,0.12,  0,-34.2, 4.1, 0.0,42.4,23.2,17.9, 0.0,16.5, 0.0, 0.0,00:06:51,
$
 619,180.0,0.90, 1.0,0.06,  0,-27.1, 8.4, 0.0,42.1,28.7,26.8, 0.0, 2.4, 0.0, 0.0,00:08:19,
 620,180.0,0.90, 1.0,0.10,  0,-27.1, 8.3, 0.0,42.1,28.2,27.1, 0.0, 2.6, 0.0, 0.0,00:06:58,
 621,180.0,0.90, 1.0,0.12,  0,-26.9, 8.1, 0.0,42.2,28.0,27.3, 0.0, 2.5, 0.0, 0.0,00:07:00,
 622,180.0,0.90, 2.0,0.06,  0,-28.3, 7.5, 0.0,41.5,28.6,25.7, 0.0, 4.2, 0.0, 0.0,00:07:35,
 623,180.0,0.90, 2.0,0.10,  0,-28.6, 7.2, 0.0,41.7,27.6,25.1, 0.0, 5.6, 0.0, 0.0,00:08:15,
 624,180.0,0.90, 2.0,0.12,  0,-28.9, 7.2, 0.0,41.7,26.9,24.9, 0.0, 6.5, 0.0, 0.0,00:06:47,
 625,180.0,0.90, 3.0,0.06,  0,-29.8, 6.6, 0.0,41.5,27.9,23.3, 0.0, 7.3, 0.0, 0.0,00:08:30,
 626,180.0,0.90, 3.0,0.10,  0,-30.1, 6.3, 0.0,41.6,26.8,22.9, 0.0, 8.7, 0.0, 0.0,00:08:37,
 627,180.0,0.90, 3.0,0.12,  0,-30.5, 5.8, 0.0,41.7,25.9,22.0, 0.0,10.4, 0.0, 0.0,00:08:25,
 628,180.0,0.90, 4.0,0.06,  0,-30.9, 6.1, 0.0,41.5,27.1,22.4, 0.0, 9.0, 0.0, 0.0,00:09:46,
 629,180.0,0.90, 4.0,0.10,  0,-32.4, 5.3, 0.0,41.7,25.1,20.4, 0.0,12.8, 0.0, 0.0,00:09:01,
 630,180.0,0.90, 4.0,0.12,  0,-32.3, 5.2, 0.0,41.8,24.6,20.3, 0.0,13.3, 0.0, 0.0,00:07:26,
 631,180.0,0.90, 5.0,0.06,  0,-32.1, 5.6, 0.0,41.6,26.3,21.4, 0.0,10.7, 0.0, 0.0,00:06:30,
 632,180.0,0.90, 5.0,0.10,  0,-33.5, 4.8, 0.0,41.9,24.4,19.4, 0.0,14.3, 0.0, 0.0,00:06:43,
 633,180.0,0.90, 5.0,0.12,  0,-34.0, 4.6, 0.0,42.0,23.5,18.5, 0.0,16.0, 0.0, 0.0,00:06:25,
$
 634,180.0,1.00, 1.0,0.06,  0,-27.4, 8.8, 0.0,41.8,28.7,26.9, 0.0, 2.6, 0.0, 0.0,00:07:02,
 635,180.0,1.00, 1.0,0.10,  0,-27.5, 8.7, 0.0,41.8,28.0,27.2, 0.0, 3.0, 0.0, 0.0,00:07:17,
 636,180.0,1.00, 1.0,0.12,  0,-27.4, 8.8, 0.0,41.8,27.7,27.5, 0.0, 3.0, 0.0, 0.0,00:06:25,
 637,180.0,1.00, 2.0,0.06,  0,-28.5, 7.9, 0.0,41.3,28.3,26.1, 0.0, 4.3, 0.0, 0.0,00:06:44,
 638,180.0,1.00, 2.0,0.10,  0,-28.8, 7.8, 0.0,41.3,27.4,25.6, 0.0, 5.7, 0.0, 0.0,00:06:38,
 639,180.0,1.00, 2.0,0.12,  0,-28.8, 7.7, 0.0,41.4,26.9,25.6, 0.0, 6.1, 0.0, 0.0,00:06:29,
 640,180.0,1.00, 3.0,0.06,  0,-29.7, 6.9, 0.0,41.1,27.9,23.9, 0.0, 7.1, 0.0, 0.0,00:06:58,
 641,180.0,1.00, 3.0,0.10,  0,-30.3, 6.5, 0.0,41.2,26.8,23.3, 0.0, 8.8, 0.0, 0.0,00:06:37,
 642,180.0,1.00, 3.0,0.12,  0,-30.4, 6.3, 0.0,41.3,26.2,22.8, 0.0, 9.7, 0.0, 0.0,00:07:26,
 643,180.0,1.00, 4.0,0.06,  0,-31.3, 6.2, 0.0,41.2,26.8,22.5, 0.0, 9.5, 0.0, 0.0,00:06:40,
 644,180.0,1.00, 4.0,0.10,  0,-32.0, 5.9, 0.0,41.4,25.7,21.1, 0.0,11.8, 0.0, 0.0,00:06:13,
 645,180.0,1.00, 4.0,0.12,  0,-32.2, 5.6, 0.0,41.5,24.9,20.7, 0.0,12.9, 0.0, 0.0,00:06:48,
 646,180.0,1.00, 5.0,0.06,  0,-32.3, 6.0, 0.0,41.4,26.1,21.6, 0.0,10.9, 0.0, 0.0,00:06:21,
 647,180.0,1.00, 5.0,0.10,  0,-33.7, 5.1, 0.0,41.5,24.4,19.6, 0.0,14.5, 0.0, 0.0,00:06:46,
 648,180.0,1.00, 5.0,0.12,  0,-33.7, 5.1, 0.0,41.5,24.4,19.6, 0.0,14.5, 0.0, 0.0,00:07:26,
$
$ Rp=263 [N/mm*2] -------------
